encoder_key,resolution,seed,weights_compactness,weights_purity,weights_alignment,class_k,reliability_power,validation_accuracy,validation_nll
siglip2_b16_384,384,61,0.5,0.5,0.0,1,0.0,0.9486363636363636,0.5923187180361724
siglip2_b16_384,384,61,0.5,0.5,0.0,1,0.5,0.9468181818181818,0.5785351740192773
siglip2_b16_384,384,61,0.5,0.5,0.0,1,1.0,0.9445454545454546,0.5682670500755667
siglip2_b16_384,384,61,0.5,0.5,0.0,1,2.0,0.9395454545454546,0.5562005114464575
siglip2_b16_384,384,61,0.5,0.5,0.0,3,0.0,0.9540909090909091,0.6250041508379997
siglip2_b16_384,384,61,0.5,0.5,0.0,3,0.5,0.9518181818181818,0.6147612533940542
siglip2_b16_384,384,61,0.5,0.5,0.0,3,1.0,0.9490909090909091,0.607039249523895
siglip2_b16_384,384,61,0.5,0.5,0.0,3,2.0,0.9436363636363636,0.5973416333432595
siglip2_b16_384,384,61,0.5,0.5,0.0,5,0.0,0.9522727272727273,0.6531591292711232
siglip2_b16_384,384,61,0.5,0.5,0.0,5,0.5,0.9504545454545454,0.6441431344815473
siglip2_b16_384,384,61,0.5,0.5,0.0,5,1.0,0.9486363636363636,0.637296913676116
siglip2_b16_384,384,61,0.5,0.5,0.0,5,2.0,0.9440909090909091,0.6285167241355992
siglip2_b16_384,384,61,0.5,0.5,0.0,10,0.0,0.95,0.7041091488742586
siglip2_b16_384,384,61,0.5,0.5,0.0,10,0.5,0.9472727272727273,0.6970206588037736
siglip2_b16_384,384,61,0.5,0.5,0.0,10,1.0,0.9459090909090909,0.6916766685385946
siglip2_b16_384,384,61,0.5,0.5,0.0,10,2.0,0.9431818181818182,0.6849114578547778
siglip2_b16_384,384,61,0.5,0.0,0.5,1,0.0,0.9486363636363636,0.5923187180361724
siglip2_b16_384,384,61,0.5,0.0,0.5,1,0.5,0.9477272727272728,0.5924455549322052
siglip2_b16_384,384,61,0.5,0.0,0.5,1,1.0,0.9472727272727273,0.592650248887155
siglip2_b16_384,384,61,0.5,0.0,0.5,1,2.0,0.9445454545454546,0.5932926323428742
siglip2_b16_384,384,61,0.5,0.0,0.5,3,0.0,0.9540909090909091,0.6250041508379997
siglip2_b16_384,384,61,0.5,0.0,0.5,3,0.5,0.9540909090909091,0.6252754389699036
siglip2_b16_384,384,61,0.5,0.0,0.5,3,1.0,0.9540909090909091,0.6256033184226711
siglip2_b16_384,384,61,0.5,0.0,0.5,3,2.0,0.9536363636363636,0.6264281463648265
siglip2_b16_384,384,61,0.5,0.0,0.5,5,0.0,0.9522727272727273,0.6531591292711232
siglip2_b16_384,384,61,0.5,0.0,0.5,5,0.5,0.9518181818181818,0.6534221393799062
siglip2_b16_384,384,61,0.5,0.0,0.5,5,1.0,0.9527272727272728,0.6537367346282587
siglip2_b16_384,384,61,0.5,0.0,0.5,5,2.0,0.9509090909090909,0.6545200443749778
siglip2_b16_384,384,61,0.5,0.0,0.5,10,0.0,0.95,0.7041091488742586
siglip2_b16_384,384,61,0.5,0.0,0.5,10,0.5,0.9504545454545454,0.7043569507234267
siglip2_b16_384,384,61,0.5,0.0,0.5,10,1.0,0.95,0.7046519456451759
siglip2_b16_384,384,61,0.5,0.0,0.5,10,2.0,0.9495454545454546,0.7053827562872484
siglip2_b16_384,384,61,0.0,0.5,0.5,1,0.0,0.9486363636363636,0.5923187180361724
siglip2_b16_384,384,61,0.0,0.5,0.5,1,0.5,0.9463636363636364,0.5744343449264897
siglip2_b16_384,384,61,0.0,0.5,0.5,1,1.0,0.9459090909090909,0.5619423393604701
siglip2_b16_384,384,61,0.0,0.5,0.5,1,2.0,0.9386363636363636,0.5488277879812798
siglip2_b16_384,384,61,0.0,0.5,0.5,3,0.0,0.9540909090909091,0.6250041508379997
siglip2_b16_384,384,61,0.0,0.5,0.5,3,0.5,0.9509090909090909,0.6115453454634429
siglip2_b16_384,384,61,0.0,0.5,0.5,3,1.0,0.95,0.6018490883946459
siglip2_b16_384,384,61,0.0,0.5,0.5,3,2.0,0.9445454545454546,0.5901539956684183
siglip2_b16_384,384,61,0.0,0.5,0.5,5,0.0,0.9522727272727273,0.6531591292711232
siglip2_b16_384,384,61,0.0,0.5,0.5,5,0.5,0.9504545454545454,0.641277454860963
siglip2_b16_384,384,61,0.0,0.5,0.5,5,1.0,0.9486363636363636,0.6325898274439387
siglip2_b16_384,384,61,0.0,0.5,0.5,5,2.0,0.9436363636363636,0.6217056052620458
siglip2_b16_384,384,61,0.0,0.5,0.5,10,0.0,0.95,0.7041091488742586
siglip2_b16_384,384,61,0.0,0.5,0.5,10,0.5,0.9477272727272728,0.6946858111505608
siglip2_b16_384,384,61,0.0,0.5,0.5,10,1.0,0.9468181818181818,0.6877792477039122
siglip2_b16_384,384,61,0.0,0.5,0.5,10,2.0,0.9431818181818182,0.6790484305553676
siglip2_b16_384,384,61,0.35,0.4,0.25,1,0.0,0.9486363636363636,0.5923187180361724
siglip2_b16_384,384,61,0.35,0.4,0.25,1,0.5,0.9472727272727273,0.5800411890327863
siglip2_b16_384,384,61,0.35,0.4,0.25,1,1.0,0.9454545454545454,0.5704403469514995
siglip2_b16_384,384,61,0.35,0.4,0.25,1,2.0,0.94,0.5578888791753072
siglip2_b16_384,384,61,0.35,0.4,0.25,3,0.0,0.9540909090909091,0.6250041508379997
siglip2_b16_384,384,61,0.35,0.4,0.25,3,0.5,0.9518181818181818,0.6158612746226364
siglip2_b16_384,384,61,0.35,0.4,0.25,3,1.0,0.95,0.6086494338022935
siglip2_b16_384,384,61,0.35,0.4,0.25,3,2.0,0.9468181818181818,0.5987965496902827
siglip2_b16_384,384,61,0.35,0.4,0.25,5,0.0,0.9522727272727273,0.6531591292711232
siglip2_b16_384,384,61,0.35,0.4,0.25,5,0.5,0.9513636363636364,0.6451049416172855
siglip2_b16_384,384,61,0.35,0.4,0.25,5,1.0,0.9490909090909091,0.6387125903024184
siglip2_b16_384,384,61,0.35,0.4,0.25,5,2.0,0.9454545454545454,0.6298352449596026
siglip2_b16_384,384,61,0.35,0.4,0.25,10,0.0,0.95,0.7041091488742586
siglip2_b16_384,384,61,0.35,0.4,0.25,10,0.5,0.9477272727272728,0.6977592721311542
siglip2_b16_384,384,61,0.35,0.4,0.25,10,1.0,0.9463636363636364,0.6927434033061962
siglip2_b16_384,384,61,0.35,0.4,0.25,10,2.0,0.945,0.6858274512517027
siglip2_b16_384,384,61,0.45,0.35,0.2,1,0.0,0.9486363636363636,0.5923187180361724
siglip2_b16_384,384,61,0.45,0.35,0.2,1,0.5,0.9468181818181818,0.5819572633771487
siglip2_b16_384,384,61,0.45,0.35,0.2,1,1.0,0.9445454545454546,0.5735813588181433
siglip2_b16_384,384,61,0.45,0.35,0.2,1,2.0,0.9413636363636364,0.5619387209241216
siglip2_b16_384,384,61,0.45,0.35,0.2,3,0.0,0.9540909090909091,0.6250041508379997
siglip2_b16_384,384,61,0.45,0.35,0.2,3,0.5,0.9518181818181818,0.6173299625255492
siglip2_b16_384,384,61,0.45,0.35,0.2,3,1.0,0.9495454545454546,0.6111052281398954
siglip2_b16_384,384,61,0.45,0.35,0.2,3,2.0,0.9477272727272728,0.6022392247664433
siglip2_b16_384,384,61,0.45,0.35,0.2,5,0.0,0.9522727272727273,0.6531591292711232
siglip2_b16_384,384,61,0.45,0.35,0.2,5,0.5,0.9509090909090909,0.6464057555191979
siglip2_b16_384,384,61,0.45,0.35,0.2,5,1.0,0.9495454545454546,0.6409071465759217
siglip2_b16_384,384,61,0.45,0.35,0.2,5,2.0,0.9463636363636364,0.632993402265074
siglip2_b16_384,384,61,0.45,0.35,0.2,10,0.0,0.95,0.7041091488742586
siglip2_b16_384,384,61,0.45,0.35,0.2,10,0.5,0.9481818181818182,0.6987999575872571
siglip2_b16_384,384,61,0.45,0.35,0.2,10,1.0,0.9459090909090909,0.6945066073757487
siglip2_b16_384,384,61,0.45,0.35,0.2,10,2.0,0.945,0.6884013202888056
